ID,Consultant,URL,Search_Term,DateRetrieved,DatePublished,Job_Category,Job_title,Company,City,Location,Payment Frequency,Salary,English Needed,BSc_needed,MSc_needed,PhD_needed,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,MPP_Platforms,SPL,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,web_design_and_development_tools,PHP,Javascript,Web_Analytic_tools,Knowledge_in,year,Educational_qualifications,Experience_Category
176,Lakna,https://www.linkedin.com/jobs/view/3433471847,Data Scientist,11-01-23,11-01-23,Data Science,Machine Learning Data Scientist,Booz Allen Hamilton,Alexandria,NA,annual,77300,0,"Data Science, Mathematics, Engineering, Physics, Statistics, Computer Science","Data Science, Mathematics, Engineering, Physics, Statistics, Computer Science",0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
177,Lakna,https://www.linkedin.com/jobs/view/3432947461,Data Scientist,11-01-23,11-01-23,Data Science,Data Engineer,Synchrony,Chicago,NA,annual,60000,0,"Engineering, Computer Science, Statistics, Econometrics",0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
178,Lakna,https://www.linkedin.com/jobs/view/3433458930,Data Scientist,11-01-23,11-01-23,Data Science,Data Engineer,USAA,San Antonio,NA,annual,73700,0,"Data Science, Statistics, Computer Science",0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
179,Lakna,https://www.linkedin.com/jobs/view/3436499735,Data Scientist,11-01-23,11-01-23,Data Science,Data Scientist,Expedia Group,Seattle,NA,annual,128500,0,"Economics, Statistics, Engineering, Applied Mathematics","Economics, Statistics, Engineering, Applied Mathematics",0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
180,Lakna,https://www.linkedin.com/jobs/view/3435815591,Data Scientist,11-01-23,11-01-23,Data Science,Data Scientist,Johnson & Johnson,San Diego,NA,annual,101500,0,0,"Epidemiology, Statistics, Biostatistics, Health Economics, Biomedical Informatics, Computer Science, Artificial Intelligence","Epidemiology, Statistics, Biostatistics, Health Economics, Biomedical Informatics, Computer Science, Artificial Intelligence",1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
181,Madhusha,https://www.linkedin.com/jobs/view/geospatial-data-scientist-at-climate-3303141582,Data science jobs in agricultural field,07-01-23,01-05-23,Data science,Geospatial Data Scientist,Climate,San Francisco,USA,NA,"119,573",1,0,"Statistics, Data Science, Math, Physics, Computer Science, Engineering, Soil Science, Geography","Statistics, Data Science, Math, Physics, Computer Science, Engineering, Soil Science, Geography",1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
182,Madhusha,https://ca.linkedin.com/jobs/view/machine-learning-engineer-canada-at-tiger-analytics-3383008297?refId=%2BKVAqak%2BzQvde2ef2Vt4Wg%3D%3D&trackingId=x1rEeHCvFE5w53F3lHykWA%3D%3D&trk=public_jobs_people-also-viewed,Data science,07-01-23,01-01-23,Data science,Machine Learning Engineer,Tiger Analytics ,Toronto,Canada,NA,NA,1,Computer Science,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
183,Madhusha,https://ca.linkedin.com/jobs/view/machine-learning-engineer-modeling-at-block-,Data science,07-01-23,05-01-23,AI,Machine Learning Engineer (Modeling),Block,Toronto,Canada,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
184,Madhusha,https://www.indeed.com/q-Agriculture-Data-Science-jobs.html?vjk=45ed6bf2d9300ad5,Data science jobs in agricultural field,08-01-23,05-01-23,Data science,Associate Data Scientist,Indigo Ag,Boston,USA,NA,NA,0,0,"Plant Physiology, Agronomy, Crop Sciences, Statistics, Soil Science, Environmental Sciences",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
185,Madhusha,https://www.indeed.com/q-Agriculture-Data-Science-jobs.html?vjk=1e61877e5f5e191f,Data science jobs in agricultural field,08-01-23,06-01-23,Data science,Data Scientist,J.R. Simplot,Boise,USA,NA,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
186,Madhusha,https://www.indeed.com/q-Data-Science-Engineer-jobs.html?vjk=131a1bb9bbdef922,Data Science Engineer,08-01-23,23-12-22,Data science,Data Engineer,University of Utah,Austin,USA,NA,"88,000",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
187,Madhusha,https://lk.linkedin.com/jobs/data-scientist-jobs?countryRedirected=1&currentJobId=3425968078&position=16&pageNum=0,Data science,08-01-23,05-01-23,Data science,Senior Data Scientist,George Bernard,Colombo,Sri Lanka,NA,NA,0,0,"Computer Science, Statistics, Mathematics, Operations Research, Economics",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
188,Madhusha,https://www.google.com/search?q=Data+Science+jobs&sxsrf=AJOqlzVtgqW5EP53LJAS9ff0vP82CQLCuw:1673289253916&ei=JV68Y_XMN7XEz7sPwpGKwA4&uact=5&oq=Data+Science+jobs&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIECCMQJzIECCMQJzIECCMQJzIHCAAQgAQQDTIHCAAQgAQQDTIHCAAQgAQQDTIHCAAQgAQQDTIHCAAQgAQQDTIHCAAQgAQQDTIHCAAQgAQQDToKCAAQRxDWBBCwAzoGCAAQBxAeOggIABAIEAcQHjoFCAAQhgM6BwgjELACECdKBAhBGABKBAhGGABQowdYqSBgkyZoAXABeACAAW2IAd0KkgEEMTYuMZgBAKABAcgBCMABAQ&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwj365evkLv8AhXp2HMBHY9hBpwQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=Data+Science+jobs&htidocid=n4NYzMC-MAsAAAAAAAAAAA%3D%3D,Data science,09-01-23,05-01-23,Data science,Data Scientist,Atlas Labs,Colombo,Sri Lanka,NA,NA,1,"Computer Science, Mathematics",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
189,Madhusha,https://www.eurotechjobs.com/job_display/231167/Lead_Data_Architect_Octapharma_Lachen,Data science jobs in europe,10-01-23,21-12-22,Data Science,Lead Data Architect,Octapharm,Lachen,Switzerland,NA,NA,NA,"Computer  Science, Information Technology","Computer  Science, Information Technology",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
190,Madhusha,https://eumetsat.onlyfy.jobs/job/vz1jqz0m,Data science jobs in europe,11-01-23,20-12-22,Data Science,Data Processing Engineer,EUMETSAT,Darmstadt,Germany,monthly,6421,1,"Engineering, Computing, Physics",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
191,Madhusha,https://www.eurotechjobs.com/job_display/230167/Head_of_Data_Science_Glovo_Barcelona,Data science jobs in europe,10-01-23,12-04-22,Data Science,Head of Data Science,Glovo,Barcelona,Spain,NA,NA,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
192,Madhusha,https://jobs.aptiv.com/job/krakow-city/senior-data-engineer/29739/39544692160,Data science jobs in europe,10-01-23,22-12-22,Data Science,Senior Data Engineer,Aptiv,Krakow,Poland,NA,NA,NA,"Computer Engineering, Electrical Engineering, Electronics Engineering","Computer Engineering, Electrical Engineering, Electronics Engineering","Computer Engineering, Electrical Engineering, Electronics Engineering",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
193,Madhusha,https://www.careersinaudit.com/job/481206/global-lead-data-scientist/,Data science jobs in europe,10-01-23,01-04-23,Data Science,Global Lead Data Scientist,Arcadis,NA,Netherlands,NA,NA,NA,"Computer Science, Data Science, Applied Mathematics","Computer Science, Data Science, Applied Mathematics",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
194,Madhusha,https://www.turing.com/jobs/remote-data-engineer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,junior data scientist remote jobs europe,11-01-23,06-02-23,Data Science,Data Engineer,Turing,NA,USA,NA,NA,NA,Computer Science,Computer Science,Computer Science,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
195,Madhusha,https://www.linkedin.com/jobs/healthcare-data-scientist-jobs?position=1&pageNum=0,Data science jobs in healthcare sector,11-01-23,01-04-23,Data Science,Data Scientist,Ontada,Texas,USA,NA,NA,NA,"Healthcare, Public Health, Statistics, Research Methods","Healthcare, Public Health, Statistics, Research Methods",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
196,Madhusha,https://lk.linkedin.com/jobs/data-science-jobs?countryRedirected=1&currentJobId=3429252630&position=4&pageNum=0,Data science,11-01-23,11-01-23,Data Science,Senior Data Analyst,Daraz,Colombo,Sri Lanka,NA,NA,NA,"Data Science, Statistics, Computer Science, Marketing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
197,Madhusha,https://lk.linkedin.com/jobs/data-science-jobs?countryRedirected=1&currentJobId=3429247674&position=15&pageNum=3,Data science,11-01-23,11-01-23,Data Science,Senior Software Engineer - Machine Learning,LSEG,Colombo,Sri Lanka,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
198,Madhusha,https://lk.linkedin.com/jobs/healthcare-analyst-jobs?countryRedirected=1&currentJobId=3363804207&position=12&pageNum=0,Data science,11-01-23,05-01-23,Data Science,Senior Data Analyst,ADA,Colombo,Sri Lanka,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
199,Madhusha,https://angel.co/company/deliveroo/jobs/2472080-analytics-engineer-data-engineer,Data scientist,11-01-23,12-01-22,Data Science,Analytics Engineer,Deliveroo,Hydrabad,India,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
200,Madhusha,https://www.linkedin.com/jobs/view/3309503968/?alternateChannel=search&refId=J%2FED5laz5aaR3Ey%2B%2FsbevA%3D%3D&trackingId=IR60Onxb4SARkktQQzUz%2Bg%3D%3D,data science jobs in logistics united states,13-01-23,07-01-23,Data Science,Data Coder Coordinator (Per Diem),Beth Israel Lahey Health,Needham,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
201,Madhusha,https://www.linkedin.com/jobs/search/?currentJobId=3431307138&geoId=103644278&keywords=data%20science%20jobs%20in%20logistics&location=United%20States&refresh=true,data science jobs in logistics united states,13-01-23,11-01-23,Data Science,Data Science Intern (Summer 2023),LMI,Virginia,NA,NA,NA,NA,"Engineering, Modeling & Simulation, Computer Science, Industrial Engineering, Mathematics, Operations Research, Business Administration",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
202,Madhusha,https://www.google.com/search?q=data+science+jobs+russia&sxsrf=AJOqlzWd-bXRONkKyH3R_vEw_z3S0-jGmA:1673448069550&ei=hcq-Y7ubIaC13LUPjKOUuAo&oq=data+science+russia+&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgCMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgM6CggAEEcQ1gQQsANKBAhBGABKBAhGGABQzQJYzQJg8xZoAXABeACAAWyIAWySAQMwLjGYAQCgAQHIAQjAAQE&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwip39jz37_8AhUGznMBHcuKBkkQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+russia&htidocid=95EqjVKWfVIAAAAAAAAAAA%3D%3D,data science jobs russia,11-01-23,NA,Data Science,Senior Data Scientist,Visa Inc.,Moscow,Russia,NA,NA,1,"Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering","Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering","Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering",0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,2022,NA,More than 2 and less than 5 years
203,Madhusha,https://www.google.com/search?q=data+science+jobs+spain&sxsrf=AJOqlzX4DWGzoDGdB_hU5qlWqsXHaj4KJg:1673462178012&ei=ogG_Y4Y5pbHPuw_X5JigBQ&oq=data+science+jobs+spai&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoKCAAQgAQQhwIQFDoICAAQFhAeEApKBAhBGABKBAhGGABQqAVYnTFg-j5oAXABeACAAYABiAGqCJIBAzIuOJgBAKABAcgBBcABAQ&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwjRupi7lMD8AhWT-HMBHSbwDqYQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+spain&htidocid=Wxx36_-McyYAAAAAAAAAAA%3D%3D,data science jobs spain,11-01-23,25-12-22,Data Science,Data Scientist,ThetaRay,Madrid,Spain,NA,NA,1,"Mathematics, Statistics, Computer Science, Economics",0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
204,Madhusha,https://www.google.com/search?q=data+science+jobs+spain&sxsrf=AJOqlzX4DWGzoDGdB_hU5qlWqsXHaj4KJg:1673462178012&ei=ogG_Y4Y5pbHPuw_X5JigBQ&oq=data+science+jobs+spai&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoKCAAQgAQQhwIQFDoICAAQFhAeEApKBAhBGABKBAhGGABQqAVYnTFg-j5oAXABeACAAYABiAGqCJIBAzIuOJgBAKABAcgBBcABAQ&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwjRupi7lMD8AhWT-HMBHSbwDqYQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+spain&htidocid=EBKnoLVAq2UAAAAAAAAAAA%3D%3D,data science jobs spain,11-01-23,15-12-22,Data Science,Data Scientist,EY,Malaga,Spain,NA,NA,1,0,"Statistics, Maths, Informatics","Statistics, Maths, Informatics",1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
205,Madhusha,https://www.google.com/search?q=data+science+jobs+mexico&sxsrf=AJOqlzVlb6RXnicinhRgkVFBcLceKcHyGw:1673462190321&ei=rgG_Y9GrE5Pxz7sPpuC7sAo&uact=5&oq=data+science+jobs+mexico&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQgAQQDTIGCAAQFhAeMgUIABCGAzIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoFCAAQgAQ6CAgAEBYQHhAKOgcIABCABBAKOggIABAWEB4QD0oECEEYAEoECEYYAFCZA1j2L2CpQWgCcAF4AIABzAGIAccQkgEGMC4xMS4xmAEAoAEByAEGwAEB&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwj7zOjDgsH8AhWjcGwGHVAaAPUQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+mexico&htidocid=JnBNL_KkdKEAAAAAAAAAAA%3D%3D,data science jobs mexico,11-01-23,NA,Data Science,Data Scientist,McKinsey & Company,Nuevo Leon,Mexico,NA,NA,1,0,"Computer Science, Artificial Intelligence, Applied Statistics, Mathematics",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Two or less years
206,Madhusha,https://www.google.com/search?q=data+science+jobs+mexico&sxsrf=AJOqlzVlb6RXnicinhRgkVFBcLceKcHyGw:1673462190321&ei=rgG_Y9GrE5Pxz7sPpuC7sAo&uact=5&oq=data+science+jobs+mexico&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQgAQQDTIGCAAQFhAeMgUIABCGAzIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoFCAAQgAQ6CAgAEBYQHhAKOgcIABCABBAKOggIABAWEB4QD0oECEEYAEoECEYYAFCZA1j2L2CpQWgCcAF4AIABzAGIAccQkgEGMC4xMS4xmAEAoAEByAEGwAEB&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwj7zOjDgsH8AhWjcGwGHVAaAPUQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+mexico&htidocid=Gh8pkbkU5rgAAAAAAAAAAA%3D%3D,data science jobs mexico,11-01-23,04-01-23,Data Science,Data Scientist,S&P Global,Distrito Federal,Mexico,NA,NA,1,"Computer Science, Machine Learning, Geology, Statistics, Mathematics",0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2022,NA,Unknown or Not needed
